Sin título1.acq
Gráfico creado el:2026-06-19 15:39:43.750
Registro en:2026-06-19 17:09:16.427
1 mseg/muestras
2 canales
ECG (.05 - 150 Hz)
mV
EEG (.5 - 100 Hz, con Filtro Red) 
micro V
min	CH1	CH2	
	144925 samples	144925 samples	
0.0127	0.140686	72.7386	
0.0127167	0.131531	75.0885	
0.0127333	0.115662	70.7092	
0.01275	0.0961304	57.1136	
0.0127667	0.0772095	43.5944	
0.0127833	0.0592041	45.4712	
0.0128	0.0469971	57.9071	
0.0128167	0.0421143	66.6504	
0.0128333	0.043335	73.761	
0.01285	0.0445557	74.8444	
0.0128667	0.0534058	63.7512	
0.0128833	0.0750732	49.4995	
0.0129	0.0997925	43.9606	
0.0129167	0.123291	50.2625	
0.0129333	0.146179	57.8003	
0.01295	0.160522	60.73	
0.0129667	0.160217	61.5082	
0.0129833	0.145874	63.3392	
0.013	0.119019	64.9567	
0.0130167	0.0888062	61.3098	
0.0130333	0.062561	50.2014	
0.01305	0.0378418	42.6788	
0.0130667	0.0134277	49.9573	
0.0130833	-0.00671387	60.4706	
0.0131	-0.0189209	66.6962	
0.0131167	-0.0204468	68.4662	
0.0131333	-0.00946045	63.4766	
0.01315	0.0112915	50.4456	
0.0131667	0.0326538	38.0554	
0.0131833	0.0460815	39.6423	
0.0132	0.0552368	48.4467	
0.0132167	0.0634766	55.4047	
0.0132333	0.0692749	60.5774	
0.01325	0.0753784	63.9038	
0.0132667	0.0811768	64.9872	
0.0132833	0.0793457	64.1632	
0.0133	0.0720215	54.5349	
0.0133167	0.0653076	38.6047	
0.0133333	0.057373	34.79	
0.01335	0.0518799	46.7987	
0.0133667	0.0473022	59.967	
0.0133833	0.0463867	68.6646	
0.0134	0.0512695	73.4253	
0.0134167	0.0640869	67.4133	
0.0134333	0.0802612	54.3213	
0.01345	0.0997925	45.2576	
0.0134667	0.11261	48.5229	
0.0134833	0.115356	52.8259	
0.0135	0.114746	54.9164	
0.0135167	0.108643	59.2346	
0.0135333	0.0921631	63.3392	
0.01355	0.072937	67.5201	
0.0135667	0.055542	64.5752	
0.0135833	0.0421143	50.8423	
0.0136	0.0241089	36.9415	
0.0136167	0.00244141	38.4064	
0.0136333	-0.0131226	52.1088	
0.01365	-0.0164795	63.324	
0.0136667	-0.0115967	68.4357	
0.0136833	0.00183105	66.9403	
0.0137	0.0231934	56.2744	
0.0137167	0.0411987	43.9758	
0.0137333	0.0540161	39.2761	
0.01375	0.0650024	45.578	
0.0137667	0.0759888	53.2532	
0.0137833	0.0827026	59.6161	
0.0138	0.085144	63.3087	
0.0138167	0.0857544	65.4297	
0.0138333	0.0839233	65.1398	
0.01385	0.0762939	58.4412	
0.0138667	0.0640869	46.4172	
0.0138833	0.0421143	38.6353	
0.0139	0.0143433	45.4102	
0.0139167	-0.00396729	60.1959	
0.0139333	-0.00701904	71.579	
0.01395	0.00152588	74.9969	
0.0139667	0.0183105	69.1986	
0.0139833	0.0402832	54.0924	
0.014	0.0585938	39.8102	
0.0140167	0.0704956	37.7808	
0.0140333	0.0808716	44.7693	
0.01405	0.0888062	52.3987	
0.0140667	0.0897217	60.1654	
0.0140833	0.0811768	65.2161	
0.0141	0.0665283	63.0951	
0.0141167	0.0540161	54.7791	
0.0141333	0.0457764	42.099	
0.01415	0.0405884	27.7863	
0.0141667	0.0344849	24.8871	
0.0141833	0.0271606	33.6609	
0.0142	0.0216675	43.3807	
0.0142167	0.0222778	50.9644	
0.0142333	0.0286865	52.7191	
0.01425	0.0360107	43.7469	
0.0142667	0.039978	28.5797	
0.0142833	0.0476074	17.4255	
0.0143	0.0588989	19.3481	
0.0143167	0.0674438	25.116	
0.0143333	0.0701904	29.8615	
0.01435	0.0680542	34.9884	
0.0143667	0.0662231	39.2914	
0.0143833	0.0646973	39.9017	
0.0144	0.0616455	33.2947	
0.0144167	0.0540161	19.455	
0.0144333	0.043335	7.08008	
0.01445	0.0311279	9.6283	
0.0144667	0.0201416	24.3225	
0.0144833	0.0180054	36.6821	
0.0145	0.0244141	43.457	
0.0145167	0.0369263	42.6636	
0.0145333	0.0518799	29.3732	
0.01455	0.0680542	13.7482	
0.0145667	0.0827026	9.8877	
0.0145833	0.0949097	16.7999	
0.0146	0.105286	22.7356	
0.0146167	0.112305	28.5339	
0.0146333	0.108948	34.729	
0.01465	0.0970459	37.9333	
0.0146667	0.0784302	34.8206	
0.0146833	0.0643921	25.3448	
0.0147	0.057373	11.3373	
0.0147167	0.0469971	3.89099	
0.0147333	0.0320435	9.82666	
0.01475	0.020752	22.8729	
0.0147667	0.0195313	32.1503	
0.0147833	0.0259399	36.6669	
0.0148	0.0372314	33.2489	
0.0148167	0.0521851	20.874	
0.0148333	0.062561	8.39233	
0.01485	0.0665283	6.14929	
0.0148667	0.0698853	10.7574	
0.0148833	0.0753784	14.3433	
0.0149	0.0802612	17.8528	
0.0149167	0.0790405	19.5618	
0.0149333	0.0744629	20.1721	
0.01495	0.0723267	18.6615	
0.0149667	0.0708008	9.75037	
0.0149833	0.0634766	-4.74548	
0.015	0.0561523	-9.47571	
0.0150167	0.0546265	-1.26648	
0.0150333	0.0561523	11.4288	
0.01505	0.0585938	20.4773	
0.0150667	0.0595093	20.8282	
0.0150833	0.0604248	8.02612	
0.0151	0.0588989	-11.1237	
0.0151167	0.0534058	-24.826	
0.0151333	0.057373	-24.0784	
0.01515	0.0769043	-17.2272	
0.0151667	0.0967407	-9.38416	
0.0151833	0.10437	-2.44141	
0.0152	0.10437	0.823975	
0.0152167	0.102539	-2.59399	
0.0152333	0.0967407	-12.4664	
0.01525	0.0869751	-26.825	
0.0152667	0.0726318	-39.5508	
0.0152833	0.0540161	-37.9944	
0.0153	0.03479	-26.001	
0.0153167	0.0198364	-15.1672	
0.0153333	0.0088501	-6.50024	
0.01535	0.010376	-5.38635	
0.0153667	0.0244141	-16.9373	
0.0153833	0.0415039	-32.3029	
0.0154	0.0585938	-37.3993	
0.0154167	0.0708008	-29.007	
0.0154333	0.0769043	-21.3318	
0.01545	0.0759888	-15.0604	
0.0154667	0.0735474	-7.85828	
0.0154833	0.0759888	-2.16675	
0.0155	0.0747681	-1.43433	
0.0155167	0.0662231	-9.3689	
0.0155333	0.0518799	-24.5056	
0.01555	0.0350952	-31.5247	
0.0155667	0.0201416	-22.7509	
0.0155833	0.0106812	-8.83484	
0.0156	0.00610352	1.34277	
0.0156167	0.00823975	6.82068	
0.0156333	0.0189209	1.11389	
0.01565	0.0344849	-14.4653	
0.0156667	0.050354	-25.8179	
0.0156833	0.0662231	-23.0103	
0.0157	0.0808716	-14.3585	
0.0157167	0.090332	-9.90295	
0.0157333	0.0918579	-5.96619	
0.01575	0.0878906	-2.44141	
0.0157667	0.0845337	-2.02942	
0.0157833	0.0854492	-7.50732	
0.0158	0.0817871	-18.5242	
0.0158167	0.0735474	-34.1339	
0.0158333	0.0628662	-38.9099	
0.01585	0.0531006	-29.48	
0.0158667	0.0445557	-15.152	
0.0158833	0.0390625	-3.8147	
0.0159	0.0390625	3.2196	
0.0159167	0.0457764	-0.732422	
0.0159333	0.0576782	-14.1449	
0.01595	0.0680542	-25.7263	
0.0159667	0.0769043	-25.1007	
0.0159833	0.0827026	-19.8059	
0.016	0.0799561	-13.7787	
0.0160167	0.0750732	-6.22559	
0.0160333	0.0720215	0.12207	
0.01605	0.0689697	2.27356	
0.0160667	0.0662231	-1.51062	
0.0160833	0.0576782	-11.6882	
0.0161	0.043335	-20.3094	
0.0161167	0.0268555	-15.5182	
0.0161333	0.0134277	-1.75476	
0.01615	0.00793457	10.7574	
0.0161667	0.0149536	17.7917	
0.0161833	0.0305176	16.571	
0.0162	0.0485229	3.18909	
0.0162167	0.0640869	-10.5438	
0.0162333	0.0756836	-14.9384	
0.01625	0.085144	-6.82068	
0.0162667	0.0888062	0.595093	
0.0162833	0.0854492	7.26318	
0.0163	0.0787354	12.4817	
0.0163167	0.0686646	14.7552	
0.0163333	0.0592041	15.8691	
0.01635	0.0549316	8.94165	
0.0163667	0.0534058	-5.38635	
0.0163833	0.0457764	-11.9476	
0.0164	0.0341797	-4.68445	
0.0164167	0.0314331	6.2561	
0.0164333	0.0363159	14.6637	
0.01645	0.0482178	17.8986	
0.0164667	0.0668335	13.3209	
0.0164833	0.0869751	0.778198	
0.0165	0.102844	-10.2386	
0.0165167	0.111694	-10.6812	
0.0165333	0.115051	-4.11987	
0.01655	0.111694	2.47192	
0.0165667	0.105896	10.1929	
0.0165833	0.100708	13.7177	
0.0166	0.0949097	12.1765	
0.0166167	0.0872803	6.97327	
0.0166333	0.0769043	-5.41687	
0.01665	0.0598145	-21.1182	
0.0166667	0.038147	-22.5067	
0.0166833	0.0183105	-9.38416	
0.0167	0.00823975	3.58582	
0.0167167	0.00793457	11.4594	
0.0167333	0.0161743	13.5803	
0.01675	0.0268555	5.90515	
0.0167667	0.0402832	-9.67407	
0.0167833	0.0494385	-25.1007	
0.0168	0.0494385	-27.1759	
0.0168167	0.0534058	-21.6217	
0.0168333	0.0698853	-14.4043	
0.01685	0.0906372	-8.04138	
0.0168667	0.105896	-2.56348	
0.0168833	0.11322	0.946045	
0.0169	0.111389	0.366211	
0.0169167	0.101318	-7.67517	
0.0169333	0.0854492	-18.9819	
0.01695	0.0613403	-20.6909	
0.0169667	0.0396729	-13.1378	
0.0169833	0.0244141	-7.27844	
0.017	0.0204468	-4.0741	
0.0170167	0.0289917	-3.72314	
0.0170333	0.0439453	-12.0544	
0.01705	0.0567627	-24.3378	
0.0170667	0.062561	-25.7263	
0.0170833	0.0668335	-16.4032	
0.0171	0.0750732	-12.3444	
0.0171167	0.0842285	-11.5662	
0.0171333	0.0933838	-10.2539	
0.01715	0.0985718	-9.24683	
0.0171667	0.0976563	-9.50623	
0.0171833	0.0958252	-17.0288	
0.0172	0.0921631	-31.0211	
0.0172167	0.0799561	-35.5072	
0.0172333	0.0598145	-24.2462	
0.01725	0.0463867	-10.2539	
0.0172667	0.0405884	-0.183105	
0.0172833	0.039978	2.24304	
0.0173	0.0445557	-3.44849	
0.0173167	0.0527954	-15.7928	
0.0173333	0.06073	-26.1688	
0.01735	0.0640869	-25.5127	
0.0173667	0.0640869	-17.8833	
0.0173833	0.0683594	-12.4207	
0.0174	0.0741577	-8.10242	
0.0174167	0.0750732	-2.74658	
0.0174333	0.0701904	1.66321	
0.01745	0.0665283	0.869751	
0.0174667	0.0674438	-10.8185	
0.0174833	0.0628662	-29.2664	
0.0175	0.0488281	-35.5835	
0.0175167	0.0350952	-26.0468	
0.0175333	0.0256348	-14.3433	
0.01755	0.0247192	-6.65283	
0.0175667	0.0350952	-4.27246	
0.0175833	0.0534058	-13.3667	
0.0176	0.0723267	-28.244	
0.0176167	0.0860596	-38.3911	
0.0176333	0.0985718	-34.5612	
0.01765	0.110168	-27.6184	
0.0176667	0.119324	-24.704	
0.0176833	0.129089	-22.6593	
0.0177	0.135803	-22.522	
0.0177167	0.136108	-23.7885	
0.0177333	0.133972	-27.7557	
0.01775	0.13031	-39.9475	
0.0177667	0.121765	-51.3458	
0.0177833	0.10437	-48.0652	
0.0178	0.0820923	-35.1715	
0.0178167	0.0668335	-26.7181	
0.0178333	0.0631714	-23.6359	
0.01785	0.0628662	-25.7111	
0.0178667	0.0637817	-36.377	
0.0178833	0.0704956	-49.0417	
0.0179	0.0799561	-52.1393	
0.0179167	0.0915527	-44.9982	
0.0179333	0.100403	-39.9017	
0.01795	0.0991821	-36.4532	
0.0179667	0.0915527	-31.6162	
0.0179833	0.0848389	-29.5563	
0.018	0.0839233	-30.9143	
0.0180167	0.0827026	-38.1012	
0.0180333	0.0708008	-49.2096	
0.01805	0.0518799	-56.0913	
0.0180667	0.03479	-52.0477	
0.0180833	0.0222778	-44.4336	
0.0181	0.0167847	-39.0472	
0.0181167	0.0213623	-35.614	
0.0181333	0.0354004	-36.8805	
0.01815	0.0506592	-45.4407	
0.0181667	0.0592041	-55.9998	
0.0181833	0.0643921	-58.5022	
0.0182	0.0708008	-54.6722	
0.0182167	0.0750732	-52.0782	
0.0182333	0.0747681	-50.9491	
0.01825	0.0723267	-49.7131	
0.0182667	0.0695801	-48.8281	
0.0182833	0.0674438	-51.1475	
0.0183	0.065918	-59.4025	
0.0183167	0.0588989	-70.8008	
0.0183333	0.0491333	-69.7174	
0.01835	0.0402832	-58.5175	
0.0183667	0.0332642	-48.0042	
0.0183833	0.0308228	-44.9219	
0.0184	0.0357056	-49.6826	
0.0184167	0.0485229	-60.4248	
0.0184333	0.0656128	-71.7773	
0.01845	0.0820923	-77.4689	
0.0184667	0.0927734	-75.0275	
0.0184833	0.0946045	-71.3806	
0.0185	0.0872803	-66.1163	
0.0185167	0.0787354	-58.8989	
0.0185333	0.0735474	-55.2216	
0.01855	0.0668335	-55.1758	
0.0185667	0.0567627	-61.4319	
0.0185833	0.043335	-74.4171	
0.0186	0.0265503	-84.8541	
0.0186167	0.00732422	-79.3915	
0.0186333	-0.00701904	-64.6973	
0.01865	-0.0119019	-53.894	
0.0186667	-0.00793457	-50.4456	
0.0186833	0.0088501	-52.887	
0.0187	0.03479	-62.9578	
0.0187167	0.0537109	-75.5005	
0.0187333	0.0665283	-80.5969	
0.01875	0.0820923	-74.9359	
0.0187667	0.0985718	-66.9556	
0.0187833	0.112915	-57.9224	
0.0188	0.117493	-50.8118	
0.0188167	0.109558	-48.6603	
0.0188333	0.0933838	-53.3142	
0.01885	0.072937	-66.0553	
0.0188667	0.0546265	-82.0007	
0.0188833	0.0418091	-88.3789	
0.0189	0.0311279	-78.9032	
0.0189167	0.0271606	-66.5588	
0.0189333	0.0265503	-58.548	
0.01895	0.0289917	-51.8188	
0.0189667	0.0366211	-50.705	
0.0189833	0.0512695	-61.6302	
0.019	0.0640869	-77.8351	
0.0190167	0.072937	-82.2144	
0.0190333	0.0857544	-79.5288	
0.01905	0.0946045	-77.2858	
0.0190667	0.0979614	-71.8842	
0.0190833	0.101013	-65.0177	
0.0191	0.102234	-60.6079	
0.0191167	0.10498	-61.0352	
0.0191333	0.11261	-71.106	
0.01915	0.115356	-85.8612	
0.0191667	0.119934	-89.5844	
0.0191833	0.129089	-82.9468	
0.0192	0.144348	-75.8057	
0.0192167	0.169678	-72.3877	
0.0192333	0.209351	-71.991	
0.01925	0.256042	-77.8351	
0.0192667	0.299988	-87.4481	
0.0192833	0.337524	-94.3451	
0.0193	0.367126	-92.7429	
0.0193167	0.397339	-90.4541	
0.0193333	0.422058	-87.738	
0.01935	0.43396	-81.1005	
0.0193667	0.43457	-76.8433	
0.0193833	0.420837	-75.7446	
0.0194	0.400085	-81.0089	
0.0194167	0.383606	-96.7407	
0.0194333	0.360413	-113.937	
0.01945	0.335693	-114.349	
0.0194667	0.313416	-102.051	
0.0194833	0.283508	-91.8274	
0.0195	0.245361	-87.8906	
0.0195167	0.206909	-87.5092	
0.0195333	0.167236	-95.6573	
0.01955	0.124207	-107.224	
0.0195667	0.0753784	-109.879	
0.0195833	0	-102.173	
0.0196	-0.0888062	-96.6644	
0.0196167	-0.168457	-92.6666	
0.0196333	-0.229492	-87.0972	
0.01965	-0.291748	-84.7168	
0.0196667	-0.361938	-80.5054	
0.0196833	-0.438843	-81.7108	
0.0197	-0.511475	-94.3604	
0.0197167	-0.561829	-102.798	
0.0197333	-0.585022	-94.4214	
0.01975	-0.592041	-79.9561	
0.0197667	-0.580444	-67.6422	
0.0197833	-0.552063	-60.5621	
0.0198	-0.514526	-62.7747	
0.0198167	-0.480652	-75.058	
0.0198333	-0.455017	-86.3342	
0.01985	-0.437622	-83.7097	
0.0198667	-0.422363	-75.8057	
0.0198833	-0.404663	-69.931	
0.0199	-0.391846	-62.912	
0.0199167	-0.38208	-58.1818	
0.0199333	-0.372925	-58.609	
0.01995	-0.363159	-62.4542	
0.0199667	-0.350647	-69.397	
0.0199833	-0.333252	-80.3528	
0.02	-0.317383	-84.0149	
0.0200167	-0.292358	-79.2542	
0.0200333	-0.255127	-72.876	
0.02005	-0.21759	-66.1163	
0.0200667	-0.182495	-62.6526	
0.0200833	-0.144348	-68.6493	
0.0201	-0.109558	-83.9386	
0.0201167	-0.0817871	-96.2677	
0.0201333	-0.0579834	-97.0154	
0.02015	-0.0299072	-96.6187	
0.0201667	-0.00671387	-94.8334	
0.0201833	-0.000305176	-89.8895	
0.0202	-0.00305176	-86.7157	
0.0202167	-0.00549316	-85.9833	
0.0202333	-0.00152588	-92.2241	
0.02025	0.000610352	-104.904	
0.0202667	-0.00244141	-115.479	
0.0202833	-0.00518799	-112.213	
0.0203	-0.00518799	-98.4344	
0.0203167	0.000305176	-84.7015	
0.0203333	0.00915527	-77.6062	
0.02035	0.0213623	-78.9642	
0.0203667	0.0350952	-89.8895	
0.0203833	0.0549316	-101.486	
0.0204	0.0744629	-104.66	
0.0204167	0.0866699	-98.465	
0.0204333	0.0930786	-92.9565	
0.02045	0.0952148	-87.9517	
0.0204667	0.0946045	-82.962	
0.0204833	0.0933838	-78.9185	
0.0205	0.0878906	-75.531	
0.0205167	0.0805664	-79.9713	
0.0205333	0.0683594	-92.5598	
0.02055	0.0515747	-98.2819	
0.0205667	0.0326538	-91.095	
0.0205833	0.0210571	-78.125	
0.0206	0.0234985	-65.7806	
0.0206167	0.0372314	-59.0057	
0.0206333	0.0549316	-61.676	
0.02065	0.0680542	-73.2269	
0.0206667	0.0750732	-84.6252	
0.0206833	0.0793457	-84.0302	
0.0207	0.0878906	-77.8198	
0.0207167	0.0985718	-69.6106	
0.0207333	0.109863	-60.4401	
0.02075	0.118103	-55.5267	
0.0207667	0.119629	-54.9469	
0.0207833	0.117188	-57.9224	
0.0208	0.111389	-70.6329	
0.0208167	0.093689	-87.0209	
0.0208333	0.0704956	-89.4623	
0.02085	0.0494385	-78.598	
0.0208667	0.0427246	-69.5496	
0.0208833	0.0485229	-65.0177	
0.0209	0.0613403	-62.3169	
0.0209167	0.0762939	-67.8253	
0.0209333	0.088501	-79.483	
0.02095	0.10376	-90.683	
0.0209667	0.125732	-91.507	
0.0209833	0.146484	-89.9811	
0.021	0.163269	-86.6699	
0.0210167	0.170898	-79.0558	
0.0210333	0.167847	-71.1823	
0.02105	0.157776	-67.8101	
0.0210667	0.148621	-71.6553	
0.0210833	0.137939	-87.5397	
0.0211	0.123901	-101.501	
0.0211167	0.102234	-97.4579	
0.0211333	0.0796509	-84.0454	
0.02115	0.0662231	-74.1577	
0.0211667	0.0610352	-68.3136	
0.0211833	0.0656128	-69.2139	
0.0212	0.0744629	-78.4607	
0.0212167	0.0857544	-89.7675	
0.0212333	0.0961304	-91.2628	
0.02125	0.107727	-83.8013	
0.0212667	0.122986	-79.3762	
0.0212833	0.142822	-76.2939	
0.0213	0.159302	-72.6624	
0.0213167	0.169373	-71.6248	
0.0213333	0.168457	-72.6929	
0.02135	0.160522	-79.2847	
0.0213667	0.145569	-90.5914	
0.0213833	0.119629	-93.6432	
0.0214	0.0915527	-84.3658	
0.0214167	0.072937	-73.6237	
0.0214333	0.0674438	-66.925	
0.02145	0.0704956	-63.1256	
0.0214667	0.0866699	-66.452	
0.0214833	0.108643	-79.5441	
0.0215	0.126953	-91.7511	
0.0215167	0.136414	-89.4165	
0.0215333	0.140381	-80.4749	
0.02155	0.143738	-74.3713	
0.0215667	0.14679	-68.6493	
0.0215833	0.147705	-64.9872	
0.0216	0.144043	-66.6656	
0.0216167	0.134583	-70.9534	
0.0216333	0.124512	-79.2542	
0.02165	0.119934	-91.0187	
0.0216667	0.118408	-92.0868	
0.0216833	0.116577	-79.7577	
0.0217	0.115662	-64.1327	
0.0217167	0.114136	-54.1687	
0.0217333	0.119629	-55.0232	
0.02175	0.128479	-67.7338	
0.0217667	0.139771	-84.1217	
0.0217833	0.153809	-92.9565	
0.0218	0.168457	-88.8824	
0.0218167	0.18219	-81.7871	
0.0218333	0.181885	-74.1119	
0.02185	0.173645	-66.6046	
0.0218667	0.166931	-64.0717	
0.0218833	0.161438	-64.5447	
0.0219	0.154419	-69.5801	
0.0219167	0.144653	-80.9631	
0.0219333	0.131226	-90.9576	
0.02195	0.115051	-87.738	
0.0219667	0.10376	-75.9583	
0.0219833	0.0979614	-67.276	
0.022	0.10498	-61.9354	
0.0220167	0.122681	-60.9741	
0.0220333	0.145874	-73.6389	
0.02205	0.166626	-86.6241	
0.0220667	0.183105	-86.3495	
0.0220833	0.193481	-78.6743	
0.0221	0.192566	-74.9664	
0.0221167	0.188599	-69.8242	
0.0221333	0.186157	-65.3687	
0.02215	0.186157	-63.9801	
0.0221667	0.193481	-66.925	
0.0221833	0.200806	-74.1577	
0.0222	0.197449	-87.5549	
0.0222167	0.191345	-94.4519	
0.0222333	0.187073	-86.1664	
0.02225	0.183716	-71.3196	
0.0222667	0.183411	-60.6537	
0.0222833	0.191345	-57.6477	
0.0223	0.204468	-63.6139	
0.0223167	0.218811	-77.24	
0.0223333	0.232544	-90.0421	
0.02235	0.241699	-88.5162	
0.0223667	0.243835	-81.2073	
0.0223833	0.241394	-77.4078	
0.0224	0.239868	-72.8149	
0.0224167	0.234985	-67.9626	
0.0224333	0.223694	-64.7125	
0.02245	0.209656	-65.2618	
0.0224667	0.200195	-73.5168	
0.0224833	0.197144	-87.265	
0.0225	0.192566	-89.5081	
0.0225167	0.187073	-78.064	
0.0225333	0.187683	-65.3992	
0.02255	0.193787	-57.2968	
0.0225667	0.208435	-55.8777	
0.0225833	0.229187	-63.1256	
0.0226	0.250549	-74.2035	
0.0226167	0.263672	-79.7577	
0.0226333	0.26947	-72.876	
0.02265	0.270691	-67.0319	
0.0226667	0.272522	-61.8591	
0.0226833	0.274963	-54.1992	
0.0227	0.27771	-48.4924	
0.0227167	0.281372	-48.0957	
0.0227333	0.283813	-53.6957	
0.02275	0.280762	-67.9932	
0.0227667	0.267944	-80.5359	
0.0227833	0.25238	-76.9958	
0.0228	0.237122	-64.9567	
0.0228167	0.233765	-53.2532	
0.0228333	0.244446	-46.5546	
0.02285	0.259705	-47.2412	
0.0228667	0.270386	-57.9071	
0.0228833	0.280762	-70.6787	
0.0229	0.290833	-76.9501	
0.0229167	0.297852	-72.2198	
0.0229333	0.301819	-68.1763	
0.02295	0.302429	-63.5529	
0.0229667	0.302734	-57.1136	
0.0229833	0.304565	-52.7039	
0.023	0.307007	-51.4832	
0.0230167	0.301208	-60.379	
0.0230333	0.288391	-75.7751	
0.02305	0.270691	-82.7332	
0.0230667	0.253296	-73.1506	
0.0230833	0.245361	-59.6619	
0.0231	0.248413	-51.4221	
0.0231167	0.259094	-47.8363	
0.0231333	0.273132	-51.2238	
0.02315	0.28656	-63.6749	
0.0231667	0.294189	-75.7141	
0.0231833	0.291138	-73.1812	
0.0232	0.281982	-65.7806	
0.0232167	0.275879	-60.7605	
0.0232333	0.276489	-57.6172	
0.02325	0.279846	-53.8025	
0.0232667	0.281372	-50.4303	
0.0232833	0.282288	-53.7415	
0.0233	0.276489	-64.3158	
0.0233167	0.262756	-78.2318	
0.0233333	0.241699	-76.7059	
0.02335	0.216675	-60.8215	
0.0233667	0.192871	-47.2412	
0.0233833	0.180359	-42.5262	
0.0234	0.188293	-42.6788	
0.0234167	0.206909	-48.3246	
0.0234333	0.221558	-58.8989	
0.02345	0.227356	-65.7806	
0.0234667	0.228271	-62.2253	
0.0234833	0.228577	-56.015	
0.0235	0.235291	-50.7965	
0.0235167	0.24231	-45.639	
0.0235333	0.245361	-40.39	
0.02355	0.246277	-35.7513	
0.0235667	0.242615	-36.6516	
0.0235833	0.233765	-48.4772	
0.0236	0.214539	-59.9213	
0.0236167	0.185547	-56.2744	
0.0236333	0.163269	-46.7377	
0.02365	0.149841	-41.0309	
0.0236667	0.137329	-39.7491	
0.0236833	0.1297	-43.335	
0.0237	0.129395	-53.0548	
0.0237167	0.13855	-63.5681	
0.0237333	0.155945	-65.9027	
0.02375	0.171814	-58.9294	
0.0237667	0.176392	-54.4281	
0.0237833	0.170288	-49.7894	
0.0238	0.162048	-44.6472	
0.0238167	0.156555	-41.7786	
0.0238333	0.151367	-43.9148	
0.02385	0.145874	-51.8646	
0.0238667	0.133057	-64.3158	
0.0238833	0.112	-67.2302	
0.0239	0.0878906	-53.772	
0.0239167	0.0732422	-38.208	
0.0239333	0.0714111	-28.0914	
0.02395	0.0714111	-23.1781	
0.0239667	0.0744629	-26.4587	
0.0239833	0.0817871	-38.4521	
0.024	0.0891113	-48.7671	
0.0240167	0.0964355	-46.5546	
0.0240333	0.110474	-37.9486	
0.02405	0.119019	-32.0282	
0.0240667	0.116882	-27.7557	
0.0240833	0.112305	-24.3988	
0.0241	0.105896	-21.9269	
0.0241167	0.0952148	-23.3917	
0.0241333	0.0808716	-31.4484	
0.02415	0.0637817	-42.7856	
0.0241667	0.0415039	-44.4794	
0.0241833	0.0210571	-37.1857	
0.0242	0.0146484	-30.1666	
0.0242167	0.0222778	-25.6653	
0.0242333	0.039978	-23.3307	
0.02425	0.0579834	-28.0609	
0.0242667	0.0732422	-39.0625	
0.0242833	0.0860596	-44.7693	
0.0243	0.0952148	-39.7949	
0.0243167	0.0991821	-36.3007	
0.0243333	0.100403	-34.8663	
0.02435	0.100098	-29.4495	
0.0243667	0.0927734	-25.1007	
0.0243833	0.0808716	-23.7732	
0.0244	0.0732422	-30.5023	
0.0244167	0.0671387	-44.9829	
0.0244333	0.0531006	-55.1758	
0.02445	0.0299072	-52.4445	
0.0244667	0.00946045	-40.6799	
0.0244833	0	-28.2745	
0.0245	0.00335693	-20.2637	
0.0245167	0.0149536	-20.7367	
0.0245333	0.0280762	-32.1045	
0.02455	0.038147	-47.1191	
0.0245667	0.0549316	-51.712	
0.0245833	0.0756836	-44.1437	
0.0246	0.0924683	-37.9486	
0.0246167	0.101929	-32.6691	
0.0246333	0.106201	-27.3895	
0.02465	0.103149	-24.8413	
0.0246667	0.0942993	-24.8871	
0.0246833	0.0827026	-31.311	
0.0247	0.0692749	-44.2047	
0.0247167	0.0500488	-51.6205	
0.0247333	0.0296021	-44.8914	
0.02475	0.0158691	-34.5764	
0.0247667	0.00732422	-26.2451	
0.0247833	0.00579834	-21.9421	
0.0248	0.0088501	-27.6184	
0.0248167	0.0216675	-42.8314	
0.0248333	0.0402832	-56.3202	
0.02485	0.0601196	-53.2074	
0.0248667	0.0796509	-43.9606	
0.0248833	0.0891113	-38.4521	
0.0249	0.0915527	-32.2571	
0.0249167	0.0860596	-27.4658	
0.0249333	0.0787354	-25.4364	
0.02495	0.0723267	-29.2664	
0.0249667	0.0598145	-39.7644	
0.0249833	0.0390625	-53.1006	
0.025	0.0180054	-53.1616	
0.0250167	0.00335693	-40.1001	
0.0250333	0.00366211	-27.9083	
0.02505	0.00335693	-19.1956	
0.0250667	0.000610352	-16.5863	
0.0250833	0.00915527	-25.1923	
0.0251	0.0369263	-38.8489	
0.0251167	0.0674438	-47.287	
0.0251333	0.0830078	-41.9464	
0.02515	0.0875854	-35.9802	
0.0251667	0.0869751	-31.9977	
0.0251833	0.083313	-26.7639	
0.0252	0.0762939	-22.5067	
0.0252167	0.0674438	-21.9727	
0.0252333	0.0592041	-25.7111	
0.02525	0.0524902	-34.9731	
0.0252667	0.0372314	-41.5192	
0.0252833	0.0186157	-36.087	
0.0253	0.0109863	-24.7192	
0.0253167	0.0140381	-17.1661	
0.0253333	0.0210571	-12.4512	
0.02535	0.0335693	-12.4359	
0.0253667	0.0518799	-19.516	
0.0253833	0.067749	-29.068	
0.0254	0.0753784	-31.5399	
0.0254167	0.0726318	-27.3743	
0.0254333	0.0656128	-21.6217	
0.02545	0.062561	-15.7318	
0.0254667	0.0585938	-11.8103	
0.0254833	0.0491333	-8.92639	
0.0255	0.0393677	-7.98035	
0.0255167	0.0289917	-15.5334	
0.0255333	0.0167847	-31.5399	
